走漏	走漏	zǒulòu	leak (information, liquid, etc); divulge; reveal	6
花瓣	花瓣	huābàn	petal	6
推论	推論	tuīlùn	infer; a deduction; a corollary	6
恰到好处	恰到好處	qià dào hǎo chù	just right; it's just perfect	6
大意	大意	dàyì	main idea; general idea; gist	6
飞跃	飛躍	fēiyuè	to leap	6
颠簸	顛簸	diānbǒ	shake; to jolt; bump	6
阵地	陣地	zhèndì	position; battlefront	6
配备	配備	pèibèi	provide; outfit with; deploy	6
调料	調料	tiáoliào	seasoning; flavoring	6
精华	精華	jīnghuá	elite; best feature; most important part of an object; essence; quintessence	6
支出	支出	zhīchū	spend; pay out; expense	6
开阔	開闊	kāikuò	wide; open (spaces)	6
座右铭	座右銘	zuòyòumíng	motto	6
外行	外行	wàiháng	layman; amateur; nonprofessional	6
土壤	土壤	tǔrǎng	soil; earth	6
留神	留神	liú shén	(idiom) take care to ...; be careful of ...	6
生态	生態	shēngtài	way of life; ecology	6
理睬	理睬	lǐcǎi	heed; pay attention to (usually used in the negative)	6
标本	標本	biāoběn	specimen; sample; the root cause and symptoms of a disease	6
分量	分量	fènliàng	weight; heft; amount	6
凝视	凝視	níngshì	gaze; stare	6
信誉	信譽	xìnyù	reputation; prestige; trust	6
黄昏	黃昏	huánghūn	dusk; evening; nightfall	6
请教	請教	qǐngjiào	consult; seek advice	6
私自	私自	sīzì	private; secretly; without permission	6
泄气	泄氣	xièqì	despair; feel like giving up/disappointing; pathetic	6
挥霍	揮霍	huīhuò	squander money without restraint; squander	6
形态	形態	xíngtài	shape; form; pattern	6
对策	對策	duìcè	countermeasure for dealing with a situation	6
哨	哨	shào	a whistle; sentry post	6
遭殃	遭殃	zāo yāng	to suffer a calamity; go through a disaster	6
遗留	遺留	yíliú	legacy; leave over; hand down	6
还原	還原	huányuán	restore to the original state; (Chemistry) reduce	6
薄弱	薄弱	bóruò	weak; frail	6
精密	精密	jīngmì	accuracy; exact; precise; refined	6
牢固	牢固	láogù	firm; secure; solid	6
杂技	雜技	zájì	acrobatics	6
全局	全局	quánjú	overall situation	6
神仙	神仙	shénxiān	fig. lighthearted person; Daoist immortal; supernatural entity; (in modern fiction) fairy, elf, leprechaun, etc.; supernatural being, celestial being, immortal; a person who has the power of clairvoyance or who is free from worldly cares	6
瓦解	瓦解	wǎjiě	collapse; disintegrate; crumble	6
晾	晾	liàng	dry in the air/sun; (colloquial) snub or ignore	6
显著	顯著	xiǎnzhù	notable; marked; outstanding; remarkable	6
提拔	提拔	tíbá	promote to a higher job; elevate	6
得力	得力	délì	able; competent	6
削弱	削弱	xuēruò	weaken; to cripple	6
元宵节	元宵節	Yuánxiāo Jié	the Lantern Festival	6
以致	以致	yǐzhì	so that; as a result	6
人为	人為	rénwéi	artificial; man-made	6
一度	一度	yídù	for a time; at one time; one time; once	6
请柬	請柬	qǐngjiǎn	invitation card; written invitation	6
裁员	裁員	cáiyuán	cut staff; lay off employees	6
结晶	結晶	jiéjīng	a crystal; to crystallize	6
烟花爆竹	煙花爆竹	yānhuābàozhú	fireworks and crackers	6
波浪	波浪	bōlàng	wave	6
数额	數額	shù'é	amount; sum of money; fixed number	6
悔恨	悔恨	huǐhèn	remorse; repentance	6
尖锐	尖銳	jiānruì	sharp; intense; penetrating	6
垂直	垂直	chuízhí	perpendicular; vertical	6
告辞	告辭	gàocí	take leave; bid farewell	6
可观	可觀	kěguān	considerable; impressive	6
齐全	齊全	qíquán	complete	6
陶瓷	陶瓷	táocí	ceramics; pottery and porcelain	6
诚挚	誠摯	chéngzhì	sincere; cordial; earnest	6
胆怯	膽怯	dǎnqiè	timid; coward	6
未免	未免	wèimiǎn	(of something that one finds has gone too far); rather a bit too	6
指南针	指南針	zhǐnánzhēn	compass	6
巢穴	巢穴	cháoxué	lair; nest; den; hideout	6
局部	局部	júbù	part; local	6
公式	公式	gōngshì	formula	6
雕刻	雕刻	diāokè	carve; engrave; sculpt	6
阶层	階層	jiēcéng	hierarchy	6
规章	規章	guīzhāng	regulations; rule	6
腐朽	腐朽	fǔxiǔ	rotten; decayed; decadent; degenerate	6
来历	來歷	láilì	history; antecedents; origin	6
搓	搓	cuō	rub or roll between the hands or fingers; to twist	6
悬念	懸念	xuánniàn	reader's involvement; suspense in a movie, place etc	6
寺庙	寺廟	sìmiào	temple; monastery	6
公认	公認	gōngrèn	publicly know (to be); recognize; generally acknowledged	6
阻挠	阻撓	zǔnáo	thwart; to obstruct (something); stand in the way	6
间隔	間隔	jiàngé	interval; intermission; gap; be separated	6
补贴	補貼	bǔtiē	subsidy; allowance	6
源泉	源泉	yuánquán	headspring; fountainhead; water source	6
总而言之	總而言之	zǒngéryánzhī	in short; in a word	6
告诫	告誡	gàojiè	warn; admonish	6
内涵	內涵	nèihán	connotation	6
交涉	交涉	jiāoshè	negotiate; discuss a matter with the opposing side	6
课题	課題	kètí	task; problem; issue; question for discussion	6
留恋	留戀	liúliàn	be reluctant to leave	6
牲畜	牲畜	shēngchù	livestock; domesticated animals	6
涮火锅	涮火鍋	shuànhuǒguō	to instant-boil (mutton, beef, vegetables, etc.)	6
沉闷	沉悶	chénmèn	oppressive (of weather); heavy; depressed; withdrawn	6
歪曲	歪曲	wāiqū	to distort; to misrepresent; to twist; crooked; askew; aslant	6
慢性	慢性	mànxìng	chronic (disease); slow in taking effect	6
保养	保養	bǎoyǎng	take good care of (or conserve) one's health; keep in good repair	6
调解	調解	tiáojiě	mediation; bring together to an agreement	6
衰退	衰退	shuāituì	decline; fail; drop; falter	6
立体	立體	lìtǐ	solid; three dimensional	6
物资	物資	wùzī	goods and materials; commodity	6
沉思	沉思	chénsī	ponder; contemplate; meditation	6
档次	檔次	dàngcì	grade; quality; class; level	6
巴不得	巴不得	bābùdé	eagerly look forward to; earnestly wish; be only too anxious to	6
半途而废	半途而廢	bàn tú ér fèi	give up halfway; leave sth. unfinished	6
酝酿	醞釀	yùnniàng	mull over (an issue); hold a preliminary round of exploratory discussions	6
航天	航天	hángtiān	space flight	6
舆论	輿論	yúlùn	public opinion	6
水龙头	水龍頭	shuǐlóngtóu	faucet; tap	6
株	株	zhū	stem; root; trunk; (mw for plants)	6
对应	對應	duìyìng	corresponding; counterpart	6
变质	變質	biàn zhì	go bad; deteriorate; metamorphism	6
剥削	剝削	bōxuē	to exploit	6
争端	爭端	zhēngduān	dispute; controversy; conflict	6
主流	主流	zhǔliú	main stream (of a river); the essential point	6
跟前	跟前	gēnqián	in front of	6
诬陷	誣陷	wūxiàn	entrap; to frame; plant false evidence against sb.	6
编织	編織	biānzhī	to weave; to knit; to plait; to braid; to crochet	6
桨	槳	jiǎng	oar; paddle	6
无理取闹	無理取鬧	wúlǐqǔnào	to make trouble without reason (idiom); wilfully make trouble; to be deliberately provocative; deliberately awkward; pointless provocation	6
愣	愣	lèng	dumbfounded; stupefied; distracted; (spoken) blunt; rash	6
咀嚼	咀嚼	jǔjué	to chew	6
阻拦	阻攔	zǔlán	to stop; obstruct; block off	6
趣味	趣味	qùwèi	fun; interest; delight; taste	6
考古	考古	kǎogǔ	archaeology	6
敷衍	敷衍	fūyǎn	to elaborate (on a theme); to expound (the classics); to do sth. half-heartedly or just for show; barely enough to get by; perfunctory; apathetic; to skimp; to botch	6
捆绑	捆綁	kǔnbǎng	tie up; bundled	6
报销	報銷	bàoxiāo	submit an expense account; apply for reimbursement; write off	6
截止	截止	jiézhǐ	end; close; stop; expiration	6
弥漫	彌漫	mímàn	fill the air; permeate; to suffuse	6
广阔	廣闊	guǎngkuò	wide; vast	6
容貌	容貌	róngmào	facial features; looks; appearance	6
容纳	容納	róngnà	contain; accommodate; tolerate (different options)	6
天然气	天然氣	tiānránqì	natural gas	6
租赁	租賃	zūlìn	rent; lease	6
破例	破例	pòlì	make an exception	6
生机	生機	shēngjī	reprieve from death; life force; vitality	6
名副其实	名副其實	míng fù qí shí	not just in name only; but also in reality	6
传授	傳授	chuánshòu	impart; pass on; teach	6
闲话	閑話	xiánhuà	gossip; digression	6
连同	連同	liántóng	together with; along with	6
正宗	正宗	zhèngzōng	authentic, orthodox; old school	6
拘束	拘束	jūshù	restrict; constrained; ill at ease; reticent	6
局限	局限	júxiàn	to limit; confine; restrict or confine sth.	6
就业	就業	jiùyè	employment; getting a job	6
宗旨	宗旨	zōngzhǐ	purpose; objective; aim; goal	6
响应	響應	xiǎngyìng	respond to; answer	6
和睦	和睦	hémù	peaceful relations; harmonious	6
候选	候選	hòuxuǎn	candidate	6
上游	上游	shàngyóu	upper reaches (of a river); advanced position	6
窍门	竅門	qiàomén	special tricks	6
晴朗	晴朗	qínglǎng	sunny and cloudless	6
抱负	抱負	bàofù	aspiration; ambition	6
开朗	開朗	kāilǎng	outgoing and cheerful; optimistic; carefree; spacious and well-lit	6
干劲	干勁	gànjìn	enthusiasm; energy; drive	6
口腔	口腔	kǒuqiāng	space inside mouth (oral cavity)	6
凝固	凝固	nínggù	curdle; freeze; solidify; congeal	6
停顿	停頓	tíngdùn	pause; halt	6
专程	專程	zhuānchéng	special-purpose trip	6
贪污	貪污	tānwū	(political, moral) corruption; embezzle	6
缠绕	纏繞	chánrào	bind; wind; twirl; twist; intertwine	6
福气	福氣	fúqì	good fortune	6
溶解	溶解	róngjiě	dissolve; solution	6
更正	更正	gēngzhèng	correct; correction	6
日益	日益	rìyì	day by day; more and more; increasingly	6
传记	傳記	zhuànjì	biography	6
缓和	緩和	huǎnhé	alleviate; to moderate; to ease (tension)	6
秃	禿	tū	bald; blunt	6
盈利	盈利	yínglì	profit; gain	6
对称	對稱	duìchèn	symmetry	6
叹气	嘆氣	tàn qì	to sigh	6
力所能及	力所能及	lìsuǒnéngjí	within one's power; to the best of one's ability	6
从容	從容	cóngróng	leisurely; calm	6
独裁	獨裁	dúcái	dictatorship	6
沉着	沉著	chénzhuó	calm and collected; not nervous	6
暧昧	曖昧	ài mèi	ambiguous; shady	6
惋惜	惋惜	wǎnxī	feel sorry for a person; sympathize; to regret	6
开采	開採	kāicǎi	extract ore or some other natural resource from a mine	6
优越	優越	yōuyuè	superior; superiority	6
鲜明	鮮明	xiānmíng	bright; clear-cut; distinct	6
条理	條理	tiáolǐ	consecutive; arrangement; orderliness	6
文雅	文雅	wényǎ	elegant; refined	6
包庇	包庇	bāobì	to shield; to harbor; cover up	6
直径	直徑	zhíjìng	diameter	6
狭窄	狹窄	xiázhǎi	narrow	6
滋润	滋潤	zīrùn	quenched; moist	6
昔日	昔日	xīrì	formerly; in olden days	6
成效	成效	chéngxiào	effect; result	6
性能	性能	xìngnéng	function; performance	6
心甘情愿	心甘情願	xīngānqíngyuàn	totally willing; perfectly happy to	6
吝啬	吝嗇	lìnsè	stingy; mean; miserly	6
要素	要素	yàosù	essential factor; key constituent	6
无忧无虑	無憂無慮	wúyōuwúlǜ	carefree and without worries	6
拼搏	拼搏	pīnbó	struggle; wrestle	6
庄重	庄重	zhuāngzhòng	grave; solemn; dignified	6
宏伟	宏偉	hóngwěi	grand; imposing; magnificent; grand	6
孕育	孕育	yùnyù	be pregnant; to produce offspring; nurture (a development, school of thought, artwork, etc.)	6
奔波	奔波	bēnbō	rush about; be busy running about	6
向来	向來	xiànglái	always; all along	6
勇于	勇於	yǒngyú	have the courage to; be brave enough	6
一帆风顺	一帆風順	yìfānfēngshùn	(saying) smooth sailing	6
陈旧	陳舊	chénjiù	old fashioned; outmoded; obsolete	6
茫茫	茫茫	mángmáng	boundless; vast and obscure	6
绣	繡	xiù	embroider; embroidery	6
细致	細致	xìzhì	delicate; meticulous	6
田野	田野	tiányě	field; open country	6
摧残	摧殘	cuīcán	to ruin; devastate; vandalize	6
事项	事項	shìxiàng	matter; item	6
运算	運算	yùnsuàn	(mathematical) operation	6
牢骚	牢騷	láosāo	grumble; complaint	6
攀登	攀登	pāndēng	to climb; clamber; to pull oneself up	6
岳母	岳母	yuèmǔ	wife's mother; mother-in-law	6
动员	動員	dòngyuán	mobilize	6
凝聚	凝聚	níngjù	agglomeration; agglomerate; cohesion; coherence	6
节制	節制	jiézhì	to be restrained or moderate	6
流通	流通	liútōng	circulate; currency	6
次序	次序	cìxù	sequence; order	6
批判	批判	pīpàn	criticize; critique	6
急躁	急躁	jízào	irritable; impetuous; impatient	6
思索	思索	sīsuǒ	think deeply; ponder	6
尖端	尖端	jiānduān	highest peak; the tip; sharp pointed end; most advanced and sophisticated	6
夕阳	夕陽	xīyáng	setting sun	6
复兴	復興	fùxīng	revive; restore	6
体积	體積	tǐjī	volume; bulk	6
谦逊	謙遜	qiānxùn	humble; modest; humility	6
缺口	缺口	quēkǒu	gap; breach; shortfall	6
现成	現成	xiànchéng	ready-made; off-the-shelf	6
率领	率領	shuàilǐng	lead; command; head	6
无非	無非	wúfēi	nothing but; only	6
才干	才干	cáigàn	ability; competence	6
愚昧	愚昧	yúmèi	ignorant; benighted; backwards	6
展望	展望	zhǎnwàng	outlook; prospect; to look ahead; look forward to	6
屏障	屏障	píngzhàng	wall; barrier; protective screen	6
嫂子	嫂子	sǎozi	(informal) elder brother's wife; sister-in-law	6
发炎	發炎	fāyán	become inflamed from infection or injury	6
乐谱	樂譜	yuèpǔ	sheet music	6
迟疑	遲疑	chíyí	hesitate	6
迁徙	遷徙	qiānxǐ	migrate; move; change one's residence	6
茫然	茫然	mángrán	unseeing; ignorant; have no knowledge of sth.	6
滔滔不绝	滔滔不絕	tāotāo bù jué	(saying) talking non-stop; gushing; torrential	6
曲折	曲折	qūzhé	winding; zigzag; complicated	6
惊动	驚動	jīngdòng	alarm; alert; startle; disturb	6
压缩	壓縮	yāsuō	to compress	6
觉醒	覺醒	juéxǐng	awaken; arousal; realize	6
索取	索取	suǒqǔ	demand; ask for; to exact	6
示意	示意	shìyì	to signal; to hint; to gesture; to motion; to indicate (an idea to sb)	6
深沉	深沉	shēnchén	deep; extreme; low pitched (sound); grave; reserved (of a person)	6
巩固	鞏固	gǒnggù	consolidate; solidify	6
阐述	闡述	chǎnshù	expound (a position); elaborate (on a topic)	6
适宜	適宜	shìyí	suitable for; appropriate for	6
过问	過問	guòwèn	take an interest in; get involved with	6
败坏	敗壞	bàihuài	ruin; corrupt; undermine	6
请帖	請帖	qǐngtiě	invitation card; written invitation	6
耗费	耗費	hàofèi	waste; spend; consume	6
泛滥	泛濫	fànlàn	to be in flood; to overflow (the banks); to inundate; to spread unchecked	6
方言	方言	fāngyán	dialect	6
培育	培育	péiyù	to train; nurture; to breed	6
停滞	停滯	tíngzhì	stagnation; be at a standstill; bogged down	6
严禁	嚴禁	yánjìn	strictly prohibit; forbid	6
转折	轉折	zhuǎnzhé	turning point; shift in the trend of events; plot twist in a book	6
表彰	表彰	biǎozhāng	cite (in dispatches); commend	6
若干	若干	ruògān	a certain number or amount; how many; how much	6
牵制	牽制	qiānzhì	control; curb; restrict; impede	6
焦急	焦急	jiāojí	anxiety; worried	6
炎热	炎熱	yánrè	blistering hot; sizzling hot (weather)	6
权衡	權衡	quánhéng	trade-off; weigh pros and cons	6
插座	插座	chāzuò	power socket	6
打量	打量	dǎliang	take measure of; size up	6
应酬	應酬	yìngchou	socialize with; a social engagement	6
奥秘	奧秘	àomì	mystery; enigma; profound; deep	6
响亮	響亮	xiǎngliàng	loud and clear; resounding	6
划分	劃分	huàfēn	divide up; differentiate	6
附属	附屬	fùshǔ	subsidiary; auxiliary; affiliate; attached	6
自卑	自卑	zìbēi	feel inferior; be self-abased	6
背诵	背誦	bèisòng	recite	6
盛开	盛開	shèngkāi	to bloom; be in full flower	6
汹涌	洶涌	xiōngyǒng	(used in reference to an ocean, river, lake etc.) violently surge up; turbulent	6
毅力	毅力	yìlì	willpower; perseverance; will; stamina; tenacity	6
敬业	敬業	jìngyè	work ethic	6
拔苗助长	拔苗助長	bámiáozhùzhǎng	(literally) help shoots grow by pulling them out; spoil things by excessive enthusiasm	6
当务之急	當務之急	dāngwùzhījí	the most pressing matter of the moment; a top priority task; urgent matter	6
对立	對立	duìlì	oppose; to counter	6
增添	增添	zēngtiān	add to; increase	6
隔阂	隔閡	géhé	estrangement; misunderstanding	6
譬如	譬如	pìrú	for example; for instance; such as	6
腹泻	腹瀉	fùxiè	diarrhea	6
指标	指標	zhǐbiāo	target; norm; index; indicator	6
庸俗	庸俗	yōngsú	filthy; vulgar; debased	6
妥善	妥善	tuǒshàn	appropriate; proper; well-arranged	6
坚实	堅實	jiānshí	firm and substantial; solid	6
启事	啟事	qǐshì	announcement; public information (usually posted on a billboard)	6
后勤	后勤	hòuqín	logistics	6
面貌	面貌	miànmào	appearance; looks; features	6
雌雄	雌雄	cíxióng	male and female; winners and losers	6
重叠	重疊	chóngdié	to overlap	6
相差	相差	xiāngchà	differ; difference	6
深奥	深奧	shēn'ào	profound; deep	6
周密	周密	zhōumì	meticulous; careful; thorough	6
凶恶	凶惡	xiōng'è	fierce; ferocious; menacing	6
铸造	鑄造	zhùzào	cast (pour metal into a mold)	6
枯萎	枯萎	kūwěi	wither; withered	6
投掷	投擲	tóuzhì	throw something a long distance; hurl	6
急剧	急劇	jíjù	rapid; sudden	6
出息	出息	chūxi	future prospects; aspiration; promise	6
优异	優異	yōuyì	exceptional; excellent; outstandingly good	6
专题	專題	zhuāntí	special topic; questions; special matter or subject	6
鼓动	鼓動	gǔdòng	agitate; instigate	6
雪上加霜	雪上加霜	xuěshàngjiāshuāng	(literally) add frost to snow; one disaster after another; insult added to injury	6
转让	轉讓	zhuǎnràng	transfer (technology, good, etc.); make over	6
范畴	范疇	fànchóu	category	6
致辞	致辭	zhìcí	make/deliver a speech	6
田径	田徑	tiánjìng	track and field	6
摸索	摸索	mōsuǒ	feel about; grope around; fumble	6
排放	排放	páifàng	to discharge; emit	6
固体	固體	gùtǐ	solid	6
伯母	伯母	bómǔ	aunt; wife of father's older brother	6
饲养	飼養	sìyǎng	to raise; to rear (domestic animal)	6
迁就	遷就	qiānjiù	humor; yield; adapt to; accommodate (something)	6
轮船	輪船	lúnchuán	steamship	6
解体	解體	jiětǐ	disintegrate	6
舟	舟	zhōu	boat (Kangxi radical 137)	6
腥	腥	xīng	fishy (smell)	6
改良	改良	gǎiliáng	improve; to reform	6
布局	布局	bùjú	arrangement; composition; layout	6
博览会	博覽會	bólǎnhuì	(international) exhibition	6
勤劳	勤勞	qínláo	hardworking; diligent; industrious	6
利害	利害	lìhai	serious; formidable; devastating; (-hài: advantages and disadvantages)	6
作废	作廢	zuòfèi	cancellation; delete; to nullify; to expire and thus lose validity	6
阵容	陣容	zhènróng	line-up (sports); troop arrangement	6
规格	規格	guīgé	standard; norm; specification	6
统筹兼顾	統籌兼顧	tǒngchóujiāngù	take every aspects into consideration through plan and preparation	6
简陋	簡陋	jiǎnlòu	simple and crude (i.e. room or building)	6
简化	簡化	jiǎnhuà	simplify; simplification	6
果断	果斷	guǒduàn	firm; decisive	6
提炼	提煉	tíliàn	extract and purify (ore, minerals, etc.); refine	6
唯独	唯獨	wéidú	only; just (i.e. it is only that ...); alone	6
反思	反思	fǎnsī	think back over something that happened; to reflect; introspection	6
不像话	不像話	búxiànghuà	unreasonable; absurd; outrageous	6
附件	附件	fùjiàn	attachment; enclosure	6
里程碑	裡程碑	lǐchéngbēi	milestone	6
荒凉	荒涼	huāngliáng	desolate	6
致使	致使	zhìshǐ	cause; result in	6
筐	筐	kuāng	basket	6
空想	空想	kōngxiǎng	daydream; fantasy	6
狼狈	狼狽	lángbèi	in a difficult position or situation; in a tight corner; scoundrel! (derogatory)	6
清澈	清澈	qīngchè	clear; limpid	6
格式	格式	géshì	form; specification; format	6
方针	方針	fāngzhēn	policy; guidelines	6
投机	投機	tóujī	speculate (on financial markets); congenial; opportunistic	6
干旱	干旱	gānhàn	drought; dry	6
地质	地質	dìzhì	geology	6
团圆	團圓	tuányuán	have a reunion; reunite as a family	6
嘈杂	嘈雜	cáozá	noisy; raucous	6
号召	號召	hàozhào	call upon; summon; to appeal	6
发呆	發呆	fādāi	stare blankly; daze off	6
分红	分紅	fēn hóng	a bonus; to award a bonus; to draw or recieve dividends; to share profits	6
凄凉	淒涼	qīliáng	desolate; feel like no one likes you	6
颁布	頒布	bānbù	promulgate; to issue; publish (e.g a decree)	6
爽快	爽快	shuǎngkuài	refreshed; rejuvenated | frank	6
无精打采	無精打採	wújīngdǎcǎi	listless; be dispirited; in low spirits	6
参照	參照	cānzhào	consult a reference; refer to (another document)	6
化石	化石	huàshí	fossil	6
切实	切實	qièshí	realistic; feasible; conscientiously	6
丰收	豐收	fēngshōu	bumper crop; have a good harvest	6
配套	配套	pèi tào	form a complete set	6
逝世	逝世	shìshì	pass away; to die	6
迸发	迸發	bèngfā	burst forth; burst out	6
董事长	董事長	dǒngshìzhǎng	chairman of the board	6
英明	英明	yīngmíng	wise; brilliant	6
简要	簡要	jiǎnyào	concise; brief	6
秤	秤	chèng	balance; scale; steelyard	6
整顿	整頓	zhěngdùn	Rectify; consolidate; reorganise ; sort out	6
抹杀	抹殺	mǒshā	write off; erase; remove from evidence	6
总和	總和	zǒnghé	sum	6
开明	開明	kāimíng	enlightened; open-minded	6
幅度	幅度	fúdù	width; margin; extent	6
威风	威風	wēifēng	awe-inspiring authority; power and prestige; impressive force	6
压榨	壓榨	yāzhà	to press; to squeeze; to extract juice, oil, etc. by squeezing	6
修养	修養	xiūyǎng	accomplishment; self-cultivation	6
隐患	隱患	yǐnhuàn	hidden danger	6
真挚	真摯	zhēnzhì	sincere; sincerity; genuine	6
申报	申報	shēnbào	declare; report (to customs or other authority)	6
狭隘	狹隘	xiá'ài	narrow; tight; narrow (minded); lacking in experience	6
本钱	本錢	běnqián	capital (financial)	6
垄断	壟斷	lǒngduàn	monopoly	6
功效	功效	gōngxiào	efficiency; effectiveness	6
虚荣	虛榮	xūróng	vanity	6
结算	結算	jiésuàn	settle up the bill; close an account	6
滞留	滯留	zhìliú	detain; retention	6
治理	治理	zhìlǐ	to bring under control; to govern; to manage	6
柴油	柴油	cháiyóu	diesel fuel; kerosene	6
无偿	無償	wúcháng	free; no charge; at no cost	6
新陈代谢	新陳代謝	xīn chén dàixiè	metabolism (bio); (saying) the new replaces the old	6
摄氏度	攝氏度	shèshìdù	degrees Celsius	6
接连	接連	jiēlián	one after another; in a row; in succession	6
惹祸	惹禍	rěhuò	stir up troubles	6
岔	岔	chà	fork in the road; turn off; diverge	6
媳妇	媳婦	xífù	daughter-in-law; son's wife	6
吃力	吃力	chīlì	strenuous; exhausted	6
参谋	參謀	cānmóu	advisor; give advice	6
勾结	勾結	gōujié	collude with; collaborate; gang up	6
动荡	動蕩	dòngdàng	(social or political) turmoil; unrest; upheaval	6
充沛	充沛	chōngpèi	abundant; plentiful; vigorous	6
会晤	會晤	huìwù	meet; meeting; conference	6
亚军	亞軍	yàjūn	second place; runner-up	6
主权	主權	zhǔquán	sovereignty	6
主办	主辦	zhǔbàn	to host (a conference or sports event)	6
眯	瞇	mī, mí	to squint; to take a nap | get something in one's eye	6
盛行	盛行	shèngxíng	in fashion; prevalent; prevail	6
畅通	暢通	chàngtōng	unimpeded; unclogged; free-flowing; straight path; to expedite	6
生疏	生疏	shēngshū	unfamiliar; strange; out of practice	6
海拔	海拔	hǎibá	height above sea level; elevation	6
斯文	斯文	sīwen	refined; educated; cultured; intellectual; men of letters; scholars; literati; polite; gentle	6
悬挂	懸挂	xuánguà	suspend; hang; suspension (cable car)	6
堆积	堆積	duījī	pile up; accumulate	6
坚韧	堅韌	jiānrèn	tough and durable; hard-bitten; firm and tenacious	6
唾弃	唾棄	tuòqì	cast aside; spurn	6
觉悟	覺悟	juéwù	consciousness; awareness; (Buddhist) enlightenment	6
自发	自發	zìfā	spontaneous; unprompted	6
空隙	空隙	kòngxì	crack; gap between two objects	6
狠心	狠心	hěn xīn	callous; cruel; cold-blooded	6
派别	派別	pàibié	denomination; group; school; faction; school of thought; sect	6
攻克	攻克	gōngkè	to capture; to take	6
意向	意向	yìxiàng	will; intent; disposition	6
开拓	開拓	kāituò	break new ground (for agriculture); development	6
别致	別致	biézhì	unique; unconventional; fancy	6
创业	創業	chuàngyè	begin an undertaking; start a major task; start a company	6
伤脑筋	傷腦筋	shāng nǎojīn	troublesome; bothersome	6
为期	為期	wéiqī	be scheduled for; last for (a certain duration)	6
通货膨胀	通貨膨脹	tōnghuò péngzhàng	inflation	6
端正	端正	duānzhèng	upright; regular; proper; correct	6
港湾	港灣	gǎngwān	harbor; estuary	6
文献	文獻	wénxiàn	document; literature	6
崇敬	崇敬	chóngjìng	revere; admire; veneration	6
对照	對照	duìzhào	contrast; compare	6
媒介	媒介	méijiè	media; medium	6
处分	處分	chǔfèn	punish; punishment; discipline; disposal	6
和气	和氣	héqi	friendly; polite; amiable	6
霸道	霸道	bàdào	overbearing; despotic hegemony; rule by force; (of liquor, medicine, etc.) strong	6
赞叹	贊嘆	zàntàn	sigh or grasp in admiration; highly praise	6
苦涩	苦澀	kǔsè	bitter and astringent; pained; agonized; anguished	6
耸	聳	sǒng	shrug; towering; shock (alarm)	6
科目	科目	kēmù	(school) subject	6
点缀	點綴	diǎnzhuì	decorate; an ornament; beautify; embellish; be the finishing touch	6
歌颂	歌頌	gēsòng	sing the praise of; extol; eulogize	6
杂交	雜交	zájiāo	create a hybrid; cross-fertilize	6
暂且	暫且	zànqiě	for the moment; for the time being; temporarily	6
嘱咐	囑咐	zhǔfù	enjoin; to tell; exhort	6
冷落	冷落	lěngluò	to treat somebody coldy; to snub; desolate; to give the cold shoulder	6
一丝不苟	一絲不苟	yìsībùgǒu	(literally) not one thread loose; strictly according to the rules; meticulous	6
迟缓	遲緩	chíhuǎn	slow; sluggish	6
眼色	眼色	yǎnsè	a wink; signal with one's eyes	6
浸泡	浸泡	jìnpào	to soak	6
栏目	欄目	lánmù	column (in a newspaper,TV,etc)	6
有条不紊	有條不紊	yǒutiáobùwěn	in an orderly way; methodically; systematically; methodical	6
慰问	慰問	wèiwèn	to express sympathy; consolation; extend regards to; salute	6
威信	威信	wēixìn	prestige; reputation; veneration; authority; trust	6
一目了然	一目了然	yímùliǎorán	obvious at a glance	6
自力更生	自力更生	zì lì gēng shēng	(idiom) self reliance	6
灯笼	燈籠	dēnglong	lantern	6
时事	時事	shíshì	current events; the present situation	6
新颖	新穎	xīnyǐng	new and original; novel	6
兴高采烈	興高採烈	xìng gāo cǎi liè	in high spirits	6
停泊	停泊	tíngbó	anchor; mooring (of a ship)	6
倔强	倔強	juéjiàng	stubborn; unbending	6
俯视	俯視	fǔshì	look down at; overlook	6
世代	世代	shìdài	for generations; generation to generation	6
靠拢	靠攏	kàolǒng	draw close; close up; move up	6
踏实	踏實	tāshi	practical; down-to-earth; realistic; feel at ease; steadfast	6
立足	立足	lìzú	base oneself on; be established; have a footing	6
物业	物業	wùyè	property management	6
淡水	淡水	dànshuǐ	fresh water; potable water (water with low salt content)	6
杠杆	杠杆	gànggǎn	lever; pry bar; crowbar; financial leverage	6
朴素	朴素	pǔsù	plain; simple; austerity	6
开辟	開辟	kāipì	open up; to start; to build	6
家喻户晓	家喻戶曉	jiā yù hù xiǎo	become a household name; well-known	6
周折	周折	zhōuzhé	setback; twists and turns; problem; complication	6
丛	叢	cóng	crowd together; thicket; collection	6
进而	進而	jìn'ér	and then (what follows next)	6
请示	請示	qǐngshì	ask for instructions	6
肆无忌惮	肆無忌憚	sìwújìdàn	absolutely unrestrained; unbridled; without the slightest scruple	6
确立	確立	quèlì	to establish; to institute	6
盛情	盛情	shèngqíng	great kindness; boundless hospitality	6
狼吞虎咽	狼吞虎咽	lángtūnhǔyàn	wolf down one's food (idiom); gorge oneself	6
框架	框架	kuàngjià	frame; framework; skeleton	6
平坦	平坦	píngtǎn	flat	6
冰雹	冰雹	bīngbáo	hail	6
随即	隨即	suíjí	immediately (after); soon after; immediately	6
